Address,City,Name,Phone Number,Website,Zip Code,source_url
"7700 Hurontario St, Unit 309B-310A, Brampton, ON L6Y 4M3",Brampton,SaveonRX Pharmacy - Brampton - Hurontario St,905-497-1155,https://www.centralwesthealthline.ca/displayService.aspx?id=191888,L6Y 4M3,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Shelburne, ON L9V 2Z4",Shelburne,Shelburne Town Pharmacy,519-306-5500,https://www.centralwesthealthline.ca/displayService.aspx?id=151437,L9V 2Z4,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"1 Queensgate Blvd, Bolton, ON L7E 2X7",Bolton,Shoppers Drug Mart - Bolton - Queensgate Blvd,905-857-2031,https://www.centralwesthealthline.ca/displayService.aspx?id=111975,L7E 2X7,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"10088 McLaughlin Rd, Unit 14, Brampton, ON L7A 2X6",Brampton,Shoppers Drug Mart - Brampton - 10088 McLaughlin Rd,905-846-4444,https://www.centralwesthealthline.ca/displayService.aspx?id=60969,L7A 2X6,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"10661 Chiguacousy Rd, Bldg C, Brampton, ON L7A 0N5",Brampton,Shoppers Drug Mart - Brampton - 10661 Chinguacousy Rd,905-495-7220,https://www.centralwesthealthline.ca/displayService.aspx?id=60979,L7A 0N5,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Holland Christian Homes, 7900 McLaughlin Rd S, Brampton, ON L6Y 5A7",Brampton,Shoppers Drug Mart - Brampton - 7900 McLaughlin Rd S (Holland Christian Homes),905-459-4141,https://www.centralwesthealthline.ca/displayService.aspx?id=60971,L6Y 5A7,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"8965 Chinguacousy Rd, Brampton, ON L6Y 0J2",Brampton,Shoppers Drug Mart - Brampton - 8965 Chinguacousy Rd,905-454-1620,https://www.centralwesthealthline.ca/displayService.aspx?id=60966,L6Y 0J2,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"10970 Airport Rd, Unit B, Brampton, ON L6R 0E1",Brampton,Shoppers Drug Mart - Brampton - Airport Rd,905-793-0308,https://www.centralwesthealthline.ca/displayService.aspx?id=61023,L6R 0E1,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Avondale Shopping Centre, 34 Avondale Blvd, Unit A, Brampton, ON L6T 1H3",Brampton,Shoppers Drug Mart - Brampton - Avondale Blvd,905-793-4444,https://www.centralwesthealthline.ca/displayService.aspx?id=60990,L6T 1H3,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"10665 Bramalea Rd, Brampton, ON L6R 3P4",Brampton,Shoppers Drug Mart - Brampton - Bramalea Rd,905-793-2011,https://www.centralwesthealthline.ca/displayService.aspx?id=169764,L6R 3P4,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Northgate Plaza, 980 Central Park Dr, Brampton, ON L6S 3L7",Brampton,Shoppers Drug Mart - Brampton - Central Park Dr,905-791-1797,https://www.centralwesthealthline.ca/displayService.aspx?id=60993,L6S 3L7,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"520 Charolais Blvd, Brampton, ON L6Y 0R5",Brampton,Shoppers Drug Mart - Brampton - Charolais Blvd,905-451-5275,https://www.centralwesthealthline.ca/displayService.aspx?id=60974,L6Y 0R5,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Building B, 3938 Cottrelle Blvd, Brampton, ON L6P 2R1",Brampton,Shoppers Drug Mart - Brampton - Cottrelle Blvd,905-794-7071,https://www.centralwesthealthline.ca/displayService.aspx?id=61024,L6P 2R1,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"25 Great Lakes Dr, Brampton, ON L6R 2S5",Brampton,Shoppers Drug Mart - Brampton - Great Lakes Dr,905-799-0414,https://www.centralwesthealthline.ca/displayService.aspx?id=60978,L6R 2S5,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"11965 Hurontario St, Brampton, ON L6Z 4P7",Brampton,Shoppers Drug Mart - Brampton - Hurontario St,905-495-0311,https://www.centralwesthealthline.ca/displayService.aspx?id=60996,L6Z 4P7,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"1 Kennedy Rd S, Brampton, ON L6W 3C9",Brampton,Shoppers Drug Mart - Brampton - Kennedy Rd S,905-454-4464,https://www.centralwesthealthline.ca/displayService.aspx?id=60960,L6W 3C9,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Kings Point Plaza, 366 Main St N, Brampton, ON L6V 1P8",Brampton,Shoppers Drug Mart - Brampton - Main St N,905-456-0167,https://www.centralwesthealthline.ca/displayService.aspx?id=60964,L6V 1P8,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Brampton Shopping Centre, 160 Main St S, Unit 2, Brampton, ON L6W 2E1",Brampton,Shoppers Drug Mart - Brampton - Main St S,905-451-0111,https://www.centralwesthealthline.ca/displayService.aspx?id=60962,L6W 2E1,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Springdale Square, 49 Mountainash Rd, Brampton, ON L6R 1W4",Brampton,Shoppers Drug Mart - Brampton - Mountainash Rd,905-458-5526,https://www.centralwesthealthline.ca/displayService.aspx?id=60999,L6R 1W4,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Mackay Plaza, 930 North Park Dr, Brampton, ON L6S 3Y5",Brampton,Shoppers Drug Mart - Brampton - North Park Dr,905-792-3800,https://www.centralwesthealthline.ca/displayService.aspx?id=60992,L6S 3Y5,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Bramalea City Centre, 25 Peel Centre Dr, Unit 379, Brampton, ON L6T 3R5",Brampton,Shoppers Drug Mart - Brampton - Peel Centre Dr,905-793-4844 * 905-793-4843,https://www.centralwesthealthline.ca/displayService.aspx?id=60976,L6T 3R5,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Heart Lake Town Centre, 180 Sandalwood Pkwy E, Brampton, ON L6Z 1Y4",Brampton,Shoppers Drug Mart - Brampton - Sandalwood Pkwy E,905-846-4700,https://www.centralwesthealthline.ca/displayService.aspx?id=60986,L6Z 1Y4,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Westwood Mall, 7205 Goreway Dr, Mississauga, ON L4T 2T9",Mississauga,Shoppers Drug Mart - Mississauga - Goreway Dr,905-677-7181,https://www.centralwesthealthline.ca/displayService.aspx?id=61021,L4T 2T9,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"25 Broadway Ave, Orangeville, ON L9W 1J6",Orangeville,Shoppers Drug Mart - Orangeville - 25 Broadway Ave,519-941-2900,https://www.centralwesthealthline.ca/displayService.aspx?id=61047,L9W 1J6,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"90 Resolution Dr, Unit 2, Brampton, ON L6W 4V2",Brampton,Wellmedica Pharmacy - Brampton,416-883-3877,https://www.centralwesthealthline.ca/displayService.aspx?id=169767,L6W 4V2,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"80 Clementine Dr, Unit 4, Brampton, ON L6Y 0L8",Brampton,West Brampton Pharmacy,905-450-0450,https://www.centralwesthealthline.ca/displayService.aspx?id=60997,L6Y 0L8,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"6620 Finch Ave W, Etobicoke, ON M9V 5H7",Etobicoke,Westmore Pharmacy,416-740-0003,https://www.centralwesthealthline.ca/displayService.aspx?id=151447,M9V 5H7,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"75 Montpelier St, Unit 105, Brampton, ON L6Y 6H4",Brampton,Whole Health Pharmacy Riverview Heights,289-401-4678 ext 1,https://www.centralwesthealthline.ca/displayService.aspx?id=191894,L6Y 6H4,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"Heritage Mall, 50 4th Ave, Orangeville, ON L9W 1G7",Orangeville,Zehrs - Loblaw Pharmacy - Orangeville,519-942-3373,https://www.centralwesthealthline.ca/displayService.aspx?id=60975,L9W 1G7,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
"8585 Hwy 27, RR 3, Woodbridge, ON L4L 1A7",Woodbridge,Fortinos - Loblaw Pharmacy - Woodbridge,905-851-8063,https://www.centralwesthealthline.ca/displayService.aspx?id=191960,L4L 1A7,https://cortico.health/pharmacies/ottawa-on/the-ottawa-hospital-305678/
110 Harbour St.,Toronto,HealthOne Harbourfront,416 221 5433,https://healthone.ca/toronto/pharmacy-to/,M5J 0B7,https://www.ottawahospital.on.ca/en/uncategorized/pharmacists-provide-quick-answers-to-drug-questions-drug-information-centre/
5292 Yonge St.,North York,HealthOne North York,416-223-6666,https://healthone.ca/north-york/pharmacy-ny/,M2N 5P9,https://www.ottawahospital.on.ca/en/uncategorized/pharmacists-provide-quick-answers-to-drug-questions-drug-information-centre/
"486 Front St. West, LG, Unit 14",Toronto,HealthOne The Well,647-925-6066,https://healthone.ca/toronto/pharmacy-to/,M5V 0V2,https://www.ottawahospital.on.ca/en/uncategorized/pharmacists-provide-quick-answers-to-drug-questions-drug-information-centre/
14 College Street,Toronto,Maple Leaf Medical Pharmacy,(416) 926-9696,https://mapleleafmedicalpharmacy.com/,M5G 1K2,https://www.yellowpages.ca/search/si/1/Pharmacies/Peel+Regional+Municipality+ON
"399 Church Street, Unit #1",Toronto,Maple Leaf Medical Pharmacy,(416) 963-0963,https://mapleleafmedicalpharmacy.com/,M5B 2A1,https://www.yellowpages.ca/search/si/1/Pharmacies/Peel+Regional+Municipality+ON
1169 Dundas St West,Toronto,Maple Leaf Medical Pharmacy,(416) 536-2139,https://mapleleafmedicalpharmacy.com/,M6J 1X3,https://www.yellowpages.ca/search/si/1/Pharmacies/Peel+Regional+Municipality+ON
102-1055 Fanshawe Park Rd West,London,North London Medical Pharmacy,(519) 474-1313,https://nlmpharmacy.com,N6G 0W7,https://www.rexall.ca/
7-70 Melford Dr,Scarborough,National Pharmacy,1.877.265.8365,https://nationalpharmacy.ca,M1B 1Y9,https://peel.cioc.ca/record/CWL0454
110 Craig St. P.O. BOX 40,Russell,PHARMACO ALLIANCE INC.,1 (855) 451-5818,https://pharmaco.ca,K4R 1C7,https://auroracompoundingrx.ca/
"14 Isabella Street, Toronto ON, M4Y 1N1",Toronto,Pace Pharmacy - Downtown Location,+1-416-515-7223,https://pacepharmacy.com/church-wellesley-location,M4Y 1N1,https://www.northernontariolocal.ca/l/on/pharmacies
"40 Laird Drive, Toronto ON, M4G 3T2",Toronto,Pace Pharmacy - Leaside Location,+1-416-423-6223,https://pacepharmacy.com/leaside-toronto-location,M4G 3T2,https://www.northernontariolocal.ca/l/on/pharmacies
2547 Trout Lake Road,North Bay,Robinson's Pharmasave,705-495-4515,https://robinsonspharmasave.ca/locations/robinsons-pharmasave/,P1B 7S8,https://silverfoxrx.ca/
1276 Lasalle Boulevard,Sudbury,Health Care Pharmacy,705-566-5551,https://robinsonspharmasave.ca/locations/health-care-pharmacy/,P3A 1Y8,https://silverfoxrx.ca/
101 - 2 Poyntz Street,Penetanguishene,Village Square Pharmacy,705-549-3141,https://robinsonspharmasave.ca/locations/village-square-pharmacy/,L9M 1M2,https://silverfoxrx.ca/
200 Catharine Street,Port Colborne,Boggio Pharmacy Ltd,905-834-3514,https://www.boggios.com/pharmacy/port-colborne/,L3K 4K8,https://pharmaco.ca/
307 Ridge Road,Ridgeway,Boggio & Edwards Pharmacy Ltd,905-894-2200,https://www.boggios.com/pharmacy/ridegway/,L0S 1N0,https://pharmaco.ca/
6680 Drummond Rd.,Niagara Falls,Boggio & Mackinnon Pharmacy,905-354-1812,https://www.boggios.com/pharmacy/niagara-falls/,L2G 4P1,https://pharmaco.ca/
155 Hwy 20 W,Fonthill,Boggio Fonthill Pharmacy & Log Cabin Gift Shoppe,905-892-4994,https://www.boggios.com/pharmacy/fonthill/,L0S 1E5,https://pharmaco.ca/
80 Main St. West,Grimsby,Boggio Grimsby Pharmacy,289-447-0134,https://www.google.ca/maps?q=Boggio+Grimsby+Pharmacy%2CBoggio+Grimsby+Pharmacy%2C+Main+Street+West%2C+Grimsby%2C+ON%2C+Canada,L3M 1R6,https://pharmaco.ca/
816 East Main St,Welland,East Main Pharmacy,905-735-1500,https://www.google.ca/maps?q=East+Main+Pharmacy%2C816+East+Main+Street%2C+Welland%2C+ON%2C+Canada,L3B3Y7,https://pharmaco.ca/
660 Garrison Rd,Fort Erie,Garrison Square Remedy'sRX,905-994-0990,https://www.google.ca/maps?q=Garrison+Square+Remedy%27sRX%2C660+Garrison+Rd+%237%2C+Fort+Erie%2C+ON+L2A+6E2%2C+Canada,L2A6E2,https://pharmaco.ca/
239 St Catharines St,Smithville,West Lincoln Pharmasave,905-957-5700,https://www.google.ca/maps?q=West+Lincoln+Pharmasave%2C239+St+Catharines+St%2C+Smithville%2C+ON%2C+Canada,L0R 2A0,https://pharmaco.ca/
1882 Niagara Stone Rd,Virgil,Simpson's Pharmasave,905-468-2121,https://www.google.ca/maps?q=Simpson%27s+Pharmasave%2C1882+Niagara+Stone+Rd%2C+Virgil%2C+ON+L0S+1T0%2C+Canada,L0S 1T0,https://pharmaco.ca/
233 King St,Niagara-on-the-Lake,Simpsons Apothecary Pharmasave,905-468-8400,https://www.google.ca/maps?q=Simpsons+Apothecary+Pharmasave%2C233+King+St%2C+Niagara-on-the-Lake%2C+ON+L0S+1J0%2C+Canada,L0S 1J0,https://pharmaco.ca/
1123 Broadview Ave,East York,Broadview North Pharmacy,416-422-4899,https://www.broadviewnorthpharmacy.com,M4K 2S6,https://unityhealth.to/areas-of-care/services/pharmacy/
2157 Royal Windsor Dr.,Mississauga,The Compounding Specialty Pharmacy,1-800-701-5262,https://thecompoundingspecialty.com/,L5J 1K5,https://nationalpharmacy.ca/
"2462 Howard Ave, Suite 108, Windsor, ON N8X 3V6",Windsor,HealthFirst Pharmacy WPC,519-253-2225,http://healthfirstwpc.ca/,N8X 3V6,https://www.citylifepharmacy.com/
1892 Davenport Road,Toronto,Pharmasave Community Choice Pharmacy,(416) 651-8228,https://pharmasave.com/toronto-community-choice,M6N 1B7,https://pharmasave.com/toronto-community-choice/?srsltid=AfmBOootKT7mF0fyCb3rhu17DL1pyzgbwrxmMvcYgb4HPLge5RpBcwkc
501 Smyth Rd,Ottawa,Royal Drugs - Ottawa - Smyth Rd,613-731-9152,http://www.royaldrugs.ca,K1H 8L6,https://www.ottawahospital.on.ca/en/clinical-services/deptpgrmcs/departments/pharmacy/drug-information-service/
1785 Alta Vista Drive,Ottawa,Canadian Pharmacists Association,+1 613-523-7877,http://www.pharmacists.ca,K1G 3Y6,https://www.tohfamilyhealthteam.ca/faq
"800 - 375 University Avenue, Toronto, Ontario M5G 2J5, Canada",Toronto,Ontario Pharmacists Association,(+1) 416-441-0788,https://www.opatoday.com,M5G 2J5,https://www.tohfamilyhealthteam.ca/faq
"401 Smyth Road, Ottawa, ON K1H 8L1",Ottawa,CHEO KidCare Pharmacy,613-737-2316,https://www.cheo.on.ca/en/visiting-cheo/pharmacy-kidcare.aspx,K1H 8L1,https://peelregion.ca/by-laws/by-law-number-34-2018
3-503 Imperial Rd N,Guelph,Chiron Compounding Pharmacy Inc.,519-824-7887,https://www.chironcompounding.com/en-ca/,N1H 6T9,https://www.metro.ca/en/find-a-grocery/322
"857 Milner Ave, Unit 2",Toronto,Milner Health Care Pharmacy - Scarborough,416-287-1957,https://www.centraleasthealthline.ca/displayservice.aspx?id=150274,M1B 5N6,https://peelregion.ca/health/healthy-living/harm-reduction
795 Eglinton Ave E,East York,Leaside Community Pharmacy,+1 (416) 422-0186,https://www.instagram.com/leasidecommunitypharmacy/,M4G 4E4,https://www.yellowpages.ca/bus/Ontario/Brampton/Metro-Bramalea-City-Centre/6132474.html
1221 Algonquin Ave,North Bay,Algonquin Pharmasave and Compounding Centre - North Bay,705-474-8630,http://algonquinpharmasave.com/,P1B 4Y3,https://gazette.gc.ca/rp-pr/p1/2024/2024-06-01/html/reg2-eng.html
1445 Norjohn Court Unit 3,Burlington,Silver Fox Pharmacy - Burlington,905-635-1311,https://silverfoxrx.ca/,L8L 0E6,https://bradfordmedical.ca/pharmacy_services.html
1208 Southdale Rd E,London,Silver Fox Pharmacy - London,519-962-0079,https://silverfoxrx.ca/,N6E 1B4,https://bradfordmedical.ca/pharmacy_services.html
3760 Sheppard Avenue East,Toronto,Silver Fox Pharmacy - Shepherd Village,1-833-901-7369,https://silverfoxrx.ca/,M1T 3K9,https://bradfordmedical.ca/pharmacy_services.html
181 Green Lane E,East Gwillimbury,ELITE CARE PHARMACY,905.836.2273,https://www.guardian-ida-remedysrx.ca/en/ontario/east-gwillimbury/elite-care-pharmacy-7006033,L9N 0C9,https://ocpinfo.com/public/how-to-use-find-a-pharmacy-or-pharmacy-professional/
109-1265 Morningside Ave,Toronto,Sheppard GDN Community Phcy,647-799-0669,https://www.guardian-ida-remedysrx.ca/en/ontario/toronto/sheppard-gdn-community-phcy-7042280,M1B 3V9,https://www.facebook.com/ODPRNResearch/posts/still-time-to-register-if-you-want-to-learn-more-about-pharmacist-prescribing-fo/1358956469571582/
901 Harwood Ave N Unit 101,Ajax,Ajax Pharmachoice,(905)428-0000,https://www.pharmachoice.com/locations/ajax-pharmachoice/,L1Z 0T4,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
1065 Steeles Ave W,North York,Bathrust Procare and Compounding Pharmacy,(416)6500300,https://www.procare-pharmacy.ca/locations/bathrust-procare-and-compounding-pharmacy,M2R 2S9,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
9 Elgin St E,Cobourg,Cobourg Drug Mart,(905)377-8600,https://www.cobourgdrugmart.com/,K9A 0A1,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
501 Coldstream Dr #6,Oshawa,Custom Care Pharmacy Compounding Centre,(905)240-8881,https://www.customcarepharmacy.ca/,L1K 3B3,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
234 Dovedale Dr,Georgina,Keswick Procare Pharmacy and Compounding,+19054762330,https://www.procare-pharmacy.ca/locations/keswick-procare-pharmacy-and-compounding,L4P 0H3,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"140 Oxford St E Unit 100, London, ON N6A 5R9",London,Procare Pharmacy - London,(519)8606868,https://www.procare-pharmacy.ca/locations/london-procare-pharmacy-and-compounding,N6A 5R9,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"955 Major MacKenzie Dr W #100, Maple, ON L6A 4P9",Maple,Procare Pharmacy - Maple,(289)553-7700,https://www.procare-pharmacy.ca/locations/maple,L6A 4P9,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"10 Yorkville Ave #4, Toronto, ON M4W 3Y8",Toronto,Markie's Pharmacy - Yorkville,416-969-9332,https://www.markiepharmacy.com,M4W 3Y8,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"1262 Don Mills Rd, North York, ON M3B 2W6",North York,Procare Pharmacy - North York,(416)444-4500,https://www.procare-pharmacy.ca/locations/north-york,M3B 2W6,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"9019 Bayview Ave #8, Richmond Hill, ON L4B 3M6",Richmond Hill,Procare Pharmacy - Richmond Hill,(905)889-3466,https://www.procare-pharmacy.ca/locations/richmond-hill,L4B 3M6,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"191 Main St S, Newmarket, ON L3Y 3Y9",Newmarket,Robins Pharmacy - Newmarket,9058952411,https://www.robinspharmacy.com/,L3Y 3Y9,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"2245 Kennedy Rd Unit 3, Scarborough, ON M1T 3G8",Scarborough,Procare Pharmacy - Scarborough,(647)352-1111,https://www.procare-pharmacy.ca/locations/scarborough,M1T 3G8,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"20887 Dalton Rd, Sutton West, ON L0E 1R0",Sutton West,Procare Pharmacy - Sutton,(905)904-5858,https://www.procare-pharmacy.ca/locations/sutton,L0E 1R0,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"2640 Rutherford Rd #101, Vaughan, ON L6A 4N9",Vaughan,Procare Pharmacy - Vaughan,(289)553-7701,https://www.procare-pharmacy.ca/locations/vaughan,L6A 4N9,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
"3420 Major MacKenzie Dr W, Woodbridge, ON L4H 4J6",Woodbridge,Procare Pharmacy - Woodbridge,(289)536-0098,https://www.procare-pharmacy.ca/locations/woodbridge-procare-pharmacy-and-compounding,L4H 4J6,https://www.cshp.ca/Site/website/Content/About/CSHP-Staff.aspx
3045 Baseline Road,Ottawa,Queensway Carleton Hospital Pharmacy,(613) 721-2000,https://www.qch.on.ca/Pharmacy,K2H 8P4,https://geohub.brampton.ca/datasets/brampton-business-directory
"540 Davis Drive, Unit 1-2",Newmarket,Skycare Pharmacy,905-235-7591,https://skycarepharmacy.com,L3Y 2P3,https://www150.statcan.gc.ca/n1/pub/82-003-x/2022002/article/00001-eng.htm
347 Spadina Ave,Toronto,One Community Pharmacy,416-977-1101,http://onecommunitypharmacy.square.site/,M5T 2G3,https://www.epa.gov/sites/default/files/2016-02/activeestablishmentlist.csv
"2202 Jane St, North York, ON M3M 1A4, Canada",North York,Pharmasave Community Choice Pharmacy: Black Creek,(416) 242-6828,https://pharmasave.com/york,M3M 1A4,https://explorer.natureserve.org/api-docs/
25 Peel Centre Dr,Brampton,Metro Bramalea City Centre,905-793-4828,http://www.metro.ca/find-a-store/index.en.html,L6T 3R5,https://pmc.ncbi.nlm.nih.gov/articles/PMC3082386/
"16 Yonge St, Unit K, Toronto, ON M5E 2A1",Toronto,1Clinic Rx Pharmacy,647-344-8800,https://www.torontocentralhealthline.ca/displayService.aspx?id=199719,M5E 2A1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"3077 Bathurst St, Toronto, ON M6A 1Z9",Toronto,3M Lawrence Pharmacy,416-782-3333; text message 647-667-3858,https://www.torontocentralhealthline.ca/displayService.aspx?id=199727,M6A 1Z9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"436 Dundas St W, Toronto, ON M5T 1G7",Toronto,99 Pharmacy,416-977-8338,https://www.torontocentralhealthline.ca/displayService.aspx?id=120000,M5T 1G7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2020 McNicoll Ave, Toronto, ON M1V 0B5",Toronto,A & J Pharmacy - Scarborough,416-292-9898,https://www.torontocentralhealthline.ca/displayService.aspx?id=150581,M1V 0B5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"325 Bamburgh Circle, Toronto, ON M1W 3Y1",Toronto,A & W Pharmacy - Scarborough - Bamburgh Circle,416-492-5507,https://www.torontocentralhealthline.ca/displayService.aspx?id=150587,M1W 3Y1,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2425 Bloor St W, Unit 101, Toronto, ON M6S 4W4",Toronto,Action Pharmacy - Toronto - Bloor St W,416-766-2401,https://www.torontocentralhealthline.ca/displayService.aspx?id=150699,M6S 4W4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Splendid Shopping Mall, 4675 Steeles Ave E, Unit 2D18, Toronto, ON M1V 0B7",Toronto,Advance Pharmacy,416-609-2222,https://www.torontocentralhealthline.ca/displayService.aspx?id=149821,M1V 0B7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2020 Brimley Rd, Toronto, ON M1S 4R7",Toronto,Agincourt Drug Mart,416-293-2436,https://www.torontocentralhealthline.ca/displayService.aspx?id=150589,M1S 4R7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2318 Lake Shore Blvd W, Toronto, ON M8V 1B5",Toronto,Akron Pharmacy - Etobicoke,416-259-6361,https://www.torontocentralhealthline.ca/displayService.aspx?id=120022,M8V 1B5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"31 St Dennis Dr, Unit 1, Toronto, ON M3C 1G7",Toronto,Allcures Pharmacy,416-696-1400,https://www.torontocentralhealthline.ca/displayService.aspx?id=150701,M3C 1G7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1749 Jane St, Unit 2, Toronto, ON M9N 2S5",Toronto,Anne Pharmacy,416-245-0280,https://www.torontocentralhealthline.ca/displayService.aspx?id=150085,M9N 2S5,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"Presentation Centre, 90 Eglinton Ave E, Toronto, ON M4P 2Y3",Toronto,Apex Compounding Pharmacy - Toronto - 90 Eglinton Ave E,416-481-2231,https://www.torontocentralhealthline.ca/displayService.aspx?id=120386,M4P 2Y3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"705 Danforth Ave, Toronto, ON M4J 1L2",Toronto,Apollon Pharmacy,416-463-1195,https://www.torontocentralhealthline.ca/displayService.aspx?id=150703,M4J 1L2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"417 Spadina Rd, Toronto, ON M5P 2W3",Toronto,Apotheca Compounding Pharmacy,416-322-0123,https://www.torontocentralhealthline.ca/displayService.aspx?id=150704,M5P 2W3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"751 Don Mills Rd, Unit 4, Toronto, ON M3C 1S3",Toronto,Ariana Pharmacy,647-348-8383,https://www.torontocentralhealthline.ca/displayService.aspx?id=199761,M3C 1S3,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"2900 Eglinton Ave E, Unit 3, Toronto, ON M1J 2E4",Toronto,Ash Medical Pharmacy,416-438-6085,https://www.torontocentralhealthline.ca/displayService.aspx?id=150595,M1J 2E4,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"1568 Queen St E, Toronto, ON M4L 1E9",Toronto,Ashdale Pharmacy,416-469-2888,https://www.torontocentralhealthline.ca/displayService.aspx?id=150706,M4L 1E9,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"The One Centre, 69 Lebovic Ave, Unit D104, Scarborough, ON M1L 0H2",Scarborough,Atria Compounding Pharmacy,416-757-9333,https://www.torontocentralhealthline.ca/displayService.aspx?id=203622,M1L 0H2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"4235 Sheppard Ave E, Unit 108, Toronto, ON M1S 1T7",Toronto,Austins Drug Mart,416-293-4191,https://www.torontocentralhealthline.ca/displayService.aspx?id=150598,M1S 1T7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"81 St Clair Ave E, Unit 210, Toronto, ON M4T 1M7",Toronto,Ava Pharmacy,416-962-2111,https://www.torontocentralhealthline.ca/displayService.aspx?id=199888,M4T 1M7,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"360 College St, Toronto, ON M5T 1S6",Toronto,Axis Augusta Central Pharmacy,416-961-6692,https://www.torontocentralhealthline.ca/displayService.aspx?id=120052,M5T 1S6,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
"15 Roncesvalles Ave, Toronto, ON M6R 2K2",Toronto,B and A Medical Pharmacy,416-537-4101,https://www.torontocentralhealthline.ca/displayService.aspx?id=150711,M6R 2K2,https://www.guardian-ida-remedysrx.ca/en/find-a-pharmacy
