Address,City,Name,Phone Number,Website,Zip Code,source_url
"10661 Chiguacousy Rd, Bldg C, Brampton, ON L7A 0N5",Brampton,Shoppers Drug Mart - Brampton - 10661 Chinguacousy Rd,905-495-7220,nan,L7A 0N5,https://www.poidata.io/report/pharmacy/canada/ontario
"Holland Christian Homes, 7900 McLaughlin Rd S, Brampton, ON L6Y 5A7",Brampton,Shoppers Drug Mart - Brampton - 7900 McLaughlin Rd S (Holland Christian Homes),905-459-4141,nan,L6Y 5A7,https://www.poidata.io/report/pharmacy/canada/ontario
"8965 Chinguacousy Rd, Brampton, ON L6Y 0J2",Brampton,Shoppers Drug Mart - Brampton - 8965 Chinguacousy Rd,905-454-1620,nan,L6Y 0J2,https://www.poidata.io/report/pharmacy/canada/ontario
"10970 Airport Rd, Unit B, Brampton, ON L6R 0E1",Brampton,Shoppers Drug Mart - Brampton - Airport Rd,905-793-0308,nan,L6R 0E1,https://www.poidata.io/report/pharmacy/canada/ontario
"Avondale Shopping Centre, 34 Avondale Blvd, Unit A, Brampton, ON L6T 1H3",Brampton,Shoppers Drug Mart - Brampton - Avondale Blvd,905-793-4444,nan,L6T 1H3,https://www.poidata.io/report/pharmacy/canada/ontario
"10665 Bramalea Rd, Brampton, ON L6R 3P4",Brampton,Shoppers Drug Mart - Brampton - Bramalea Rd,905-793-2011,nan,L6R 3P4,https://www.poidata.io/report/pharmacy/canada/ontario
"Northgate Plaza, 980 Central Park Dr, Brampton, ON L6S 3L7",Brampton,Shoppers Drug Mart - Brampton - Central Park Dr,905-791-1797,nan,L6S 3L7,https://www.poidata.io/report/pharmacy/canada/ontario
"520 Charolais Blvd, Brampton, ON L6Y 0R5",Brampton,Shoppers Drug Mart - Brampton - Charolais Blvd,905-451-5275,nan,L6Y 0R5,https://www.poidata.io/report/pharmacy/canada/ontario
"Building B, 3938 Cottrelle Blvd, Brampton, ON L6P 2R1",Brampton,Shoppers Drug Mart - Brampton - Cottrelle Blvd,905-794-7071,nan,L6P 2R1,https://www.poidata.io/report/pharmacy/canada/ontario
"25 Great Lakes Dr, Brampton, ON L6R 2S5",Brampton,Shoppers Drug Mart - Brampton - Great Lakes Dr,905-799-0414,nan,L6R 2S5,https://www.poidata.io/report/pharmacy/canada/ontario
"11965 Hurontario St, Brampton, ON L6Z 4P7",Brampton,Shoppers Drug Mart - Brampton - Hurontario St,905-495-0311,nan,L6Z 4P7,https://www.poidata.io/report/pharmacy/canada/ontario
"1 Kennedy Rd S, Brampton, ON L6W 3C9",Brampton,Shoppers Drug Mart - Brampton - Kennedy Rd S,905-454-4464,nan,L6W 3C9,https://www.poidata.io/report/pharmacy/canada/ontario
"Kings Point Plaza, 366 Main St N, Brampton, ON L6V 1P8",Brampton,Shoppers Drug Mart - Brampton - Main St N,905-456-0167,nan,L6V 1P8,https://www.poidata.io/report/pharmacy/canada/ontario
"Brampton Shopping Centre, 160 Main St S, Unit 2, Brampton, ON L6W 2E1",Brampton,Shoppers Drug Mart - Brampton - Main St S,905-451-0111,nan,L6W 2E1,https://www.poidata.io/report/pharmacy/canada/ontario
"Springdale Square, 49 Mountainash Rd, Brampton, ON L6R 1W4",Brampton,Shoppers Drug Mart - Brampton - Mountainash Rd,905-458-5526,nan,L6R 1W4,https://www.poidata.io/report/pharmacy/canada/ontario
"Mackay Plaza, 930 North Park Dr, Brampton, ON L6S 3Y5",Brampton,Shoppers Drug Mart - Brampton - North Park Dr,905-792-3800,nan,L6S 3Y5,https://www.poidata.io/report/pharmacy/canada/ontario
"Bramalea City Centre, 25 Peel Centre Dr, Unit 379, Brampton, ON L6T 3R5",Brampton,Shoppers Drug Mart - Brampton - Peel Centre Dr,905-793-4844 * 905-793-4843,nan,L6T 3R5,https://www.poidata.io/report/pharmacy/canada/ontario
"Heart Lake Town Centre, 180 Sandalwood Pkwy E, Brampton, ON L6Z 1Y4",Brampton,Shoppers Drug Mart - Brampton - Sandalwood Pkwy E,905-846-4700,nan,L6Z 1Y4,https://www.poidata.io/report/pharmacy/canada/ontario
"Albion Mall, 1530 Albion Rd, Etobicoke, ON M9V 1B4",Etobicoke,Shoppers Drug Mart - Etobicoke - 1530 Albion Rd,416-741-7711,nan,M9V 1B4,https://www.poidata.io/report/pharmacy/canada/ontario
"Bostock Plaza, 900 Albion Rd, Bldg A, Unit 1, Etobicoke, ON M9V 1A5",Etobicoke,Shoppers Drug Mart - Etobicoke - 900 Albion Rd,416-741-2430,nan,M9V 1A5,https://www.poidata.io/report/pharmacy/canada/ontario
"Westway Plaza, 1735 Kipling Ave, Unit 2, Etobicoke, ON M9R 2Y8",Etobicoke,Shoppers Drug Mart - Etobicoke - Kipling Ave,416-247-8757,nan,M9R 2Y8,https://www.poidata.io/report/pharmacy/canada/ontario
"Rexdale Plaza, 123 Rexdale Blvd, Etobicoke, ON M9W 1P1",Etobicoke,Shoppers Drug Mart - Etobicoke - Rexdale Blvd,416-743-1645,nan,M9W 1P1,https://www.poidata.io/report/pharmacy/canada/ontario
"Martinway Plaza, 415 The Westway, Block A, Unit 1, Etobicoke, ON M9R 1H5",Etobicoke,Shoppers Drug Mart - Etobicoke - The Westway,416-249-8344,nan,M9R 1H5,https://www.poidata.io/report/pharmacy/canada/ontario
"Westwood Mall, 7205 Goreway Dr, Mississauga, ON L4T 2T9",Mississauga,Shoppers Drug Mart - Mississauga - Goreway Dr,905-677-7181,nan,L4T 2T9,https://www.poidata.io/report/pharmacy/canada/ontario
"25 Broadway Ave, Orangeville, ON L9W 1J6",Orangeville,Shoppers Drug Mart - Orangeville - 25 Broadway Ave,519-941-2900,nan,L9W 1J6,https://www.poidata.io/report/pharmacy/canada/ontario
"489 Broadway, Orangeville, ON L9W 0A4",Orangeville,Shoppers Drug Mart - Orangeville - 489 Broadway,519-941-8986,nan,L9W 0A4,https://www.poidata.io/report/pharmacy/canada/ontario
"Orangeville Mall, 150 First St, Unit F",Orangeville,Shoppers Drug Mart - Orangeville - First St,519-941-8040,https://www.centralwesthealthline.ca/displayService.aspx?id=61051,L9W 3T7,https://www.poidata.io/report/pharmacy/canada/ontario
"Woodbridge Mall, 5694 Hwy 7 W, Unit 1",Woodbridge,Shoppers Drug Mart - Woodbridge - Hwy 7,905-856-9964,https://www.centralwesthealthline.ca/displayService.aspx?id=61031,L4L 1T8,https://www.poidata.io/report/pharmacy/canada/ontario
"Conestoga Square, 380 Bovaird Dr E, Unit 26",Brampton,Shoppers Simply Pharmacy - Brampton - 380 Bovaird Dr E,905-495-0011,https://www.centralwesthealthline.ca/displayService.aspx?id=61058,L6Z 2S8,https://www.poidata.io/report/pharmacy/canada/ontario
"1525 Albion Rd, Unit 104",Etobicoke,Shoppers Simply Pharmacy - Etobicoke - Albion Rd,416-746-2000,https://www.centralwesthealthline.ca/displayService.aspx?id=61136,M9V 5G5,https://www.poidata.io/report/pharmacy/canada/ontario
3530 Derry Rd E,Mississauga,Shoppers Simply Pharmacy - Mississauga - Derry Rd,905-673-5833,https://www.centralwesthealthline.ca/displayService.aspx?id=61124,L4T 4E3,https://www.poidata.io/report/pharmacy/canada/ontario
"2200 Martin Grove Rd, Unit 5",Etobicoke,Silverstone Pharmacy,416-740-0040,https://www.centralwesthealthline.ca/displayService.aspx?id=151445,M9V 5H9,https://www.poidata.io/report/pharmacy/canada/ontario
500 Riddell Rd,Orangeville,Sobeys Pharmacy - Orangeville,519-941-0998,https://www.centralwesthealthline.ca/displayService.aspx?id=61134,L9W 5L1,https://www.poidata.io/report/pharmacy/canada/ontario
"10 Squire Ellis Dr, Unit 15-16",Brampton,Squire Ellis Pharmacy,905-789-0007,https://www.centralwesthealthline.ca/displayService.aspx?id=191891,L6P 4K6,https://www.poidata.io/report/pharmacy/canada/ontario
"25 Woodbine Downs Blvd, Unit 9",Etobicoke,SRx Pharmacy - Etobicoke - Woodbine Downs,416-674-0300,https://www.centralwesthealthline.ca/displayService.aspx?id=191944,M9W 6N5,https://www.poidata.io/report/pharmacy/canada/ontario
50 Skyharbour Dr,Brampton,St George Pharmacy - Brampton - Skyharbour Dr,905-813-6886 ext 1,https://www.centralwesthealthline.ca/displayService.aspx?id=187645,L6Y 0C1,https://www.poidata.io/report/pharmacy/canada/ontario
"15 Beaumaris Dr, Unit 3",Brampton,St Joseph Wellcare Pharmacy,905-793-9155,https://www.centralwesthealthline.ca/displayService.aspx?id=222533,L6T 0J3,https://www.poidata.io/report/pharmacy/canada/ontario
"8290 Hwy 27, Unit 8",Woodbridge,The Patient Care Pharmacy,905-605-8282,https://www.centralwesthealthline.ca/displayService.aspx?id=170165,L4H 0S1,https://www.poidata.io/report/pharmacy/canada/ontario
332 Main St,Brampton,Thistle Pharmacy,905-453-8141,https://www.centralwesthealthline.ca/displayService.aspx?id=61102,L6V 1P8,https://www.poidata.io/report/pharmacy/canada/ontario
1090 Peter Robertson Blvd,Brampton,Torbram Pharmacy,905-799-8888,https://www.centralwesthealthline.ca/displayService.aspx?id=222539,L6R 3B3,https://www.poidata.io/report/pharmacy/canada/ontario
"7500 Bath Rd, Suite B",Mississauga,TriMD Pharmacy,905-970-8936,https://www.centralwesthealthline.ca/displayService.aspx?id=220238,L4T 1L2,https://www.poidata.io/report/pharmacy/canada/ontario
"31 Steeplebush Ave, Unit 4",Brampton,Ultra Med Pharmacy,905-488-0083,https://www.centralwesthealthline.ca/displayService.aspx?id=61104,L6R 3B4,https://www.poidata.io/report/pharmacy/canada/ontario
"5 Yorkland Blvd, Unit 4",Brampton,VanRose Medical Centre and Pharmacy,289-748-2444,https://www.centralwesthealthline.ca/displayService.aspx?id=220210,L6P 4B4,https://www.poidata.io/report/pharmacy/canada/ontario
"51 McMurchy Ave S, Unit 3",Brampton,Vcare Compounding Pharmacy - Brampton - McMurchy Ave S,905-454-2000,https://www.centralwesthealthline.ca/displayService.aspx?id=169754,L6Y 1Y5,https://www.poidata.io/report/pharmacy/canada/ontario
"Earlsbridge Plaza, 10 Earlsbridge Blvd, Unit 5",Brampton,Vital Rx Pharmacy,905-846-4411,https://www.centralwesthealthline.ca/displayService.aspx?id=61106,L7A 3P1,https://www.poidata.io/report/pharmacy/canada/ontario
"389 Main St N, Unit 7",Brampton,Vodden MD Pharmacy,905-451-5900,https://www.centralwesthealthline.ca/displayService.aspx?id=61107,L6X 1N7,https://www.poidata.io/report/pharmacy/canada/ontario
150 McEwan Dr E,Bolton,Walmart Pharmacy - Bolton (Bolton Supercentre),905-857-3998,https://www.centralwesthealthline.ca/displayService.aspx?id=61034,L7E 2Y3,https://www.poidata.io/report/pharmacy/canada/ontario
30 Coventry Rd,Brampton,Walmart Pharmacy - Brampton - Coventry Rd (Brampton East Supercentre),905-793-9248,https://www.centralwesthealthline.ca/displayService.aspx?id=61109,L6T 5P9,https://www.poidata.io/report/pharmacy/canada/ontario
5085 Mayfield Rd,Brampton,Walmart Pharmacy - Brampton - Mayfield Rd (Brampton Northeast Supercentre),905-793-8518,https://www.centralwesthealthline.ca/displayService.aspx?id=61049,L6R 3S9,https://www.poidata.io/report/pharmacy/canada/ontario
9455 Mississauga Rd,Brampton,Walmart Pharmacy - Brampton - Mississauga Rd (Brampton West Supercentre),905-451-4718,https://www.centralwesthealthline.ca/displayService.aspx?id=61110,L6X 0Z8,https://www.poidata.io/report/pharmacy/canada/ontario
50 Quarry Edge Dr,Brampton,Walmart Pharmacy - Brampton - Quarry Edge Dr (Brampton North Supercentre),905-874-9340,https://www.centralwesthealthline.ca/displayService.aspx?id=61108,L6V 4K2,https://www.poidata.io/report/pharmacy/canada/ontario
15 Resolution Dr,Brampton,Walmart Pharmacy - Brampton - Resolution Dr (Brampton South Supercentre),905-452-9126,https://www.centralwesthealthline.ca/displayService.aspx?id=61131,L6W 0A6,https://www.poidata.io/report/pharmacy/canada/ontario
"Rexdale Supercentre, 2245 Islington Ave",Etobicoke,Walmart Pharmacy - Etobicoke - Islington Ave (Rexdale Supercentre),416-747-6499 - Pharmacy: press 1,https://www.centralwesthealthline.ca/displayService.aspx?id=61132,M9W 3W6,https://www.poidata.io/report/pharmacy/canada/ontario
95 First St,Orangeville,Walmart Pharmacy - Orangeville (Orangeville Supercentre),519-940-9558,https://www.centralwesthealthline.ca/displayService.aspx?id=61135,L9W 2E8,https://www.poidata.io/report/pharmacy/canada/ontario
8300 Hwy 27,Woodbridge,Walmart Pharmacy - Woodbridge - Hwy 27 (Woodbridge Supercentre),905-851-3894,https://www.centralwesthealthline.ca/displayService.aspx?id=61148,L4H 0R9,https://www.poidata.io/report/pharmacy/canada/ontario
"230 Wanless Dr, Unit 1",Brampton,Wanless Compounding Pharmacy,905-846-9200,https://www.centralwesthealthline.ca/displayService.aspx?id=220226,L7A 0X1,https://www.poidata.io/report/pharmacy/canada/ontario
"6655 Airport Rd, Unit C",Mississauga,Well.ca Pharmacy East - Mississauga,905-672-4576,https://www.centralwesthealthline.ca/displayService.aspx?id=220229,L4V 1V8,https://www.poidata.io/report/pharmacy/canada/ontario
"80 Clementine Dr, Unit 4",Brampton,West Brampton Pharmacy,905-450-0450,https://www.centralwesthealthline.ca/displayService.aspx?id=60997,L6Y 0L8,https://www.poidata.io/report/pharmacy/canada/ontario
6620 Finch Ave W,Etobicoke,Westmore Pharmacy,416-740-0003,https://www.centralwesthealthline.ca/displayService.aspx?id=151447,M9V 5H7,https://www.poidata.io/report/pharmacy/canada/ontario
"75 Montpelier St, Unit 105",Brampton,Whole Health Pharmacy Riverview Heights,289-401-4678 ext 1,https://www.centralwesthealthline.ca/displayService.aspx?id=191894,L6Y 6H4,https://www.poidata.io/report/pharmacy/canada/ontario
"Heritage Mall, 50 4th Ave",Orangeville,Zehrs - Loblaw Pharmacy - Orangeville,519-942-3373,https://www.centralwesthealthline.ca/displayService.aspx?id=60975,L9W 1G7,https://www.poidata.io/report/pharmacy/canada/ontario
233 Alden Rd,Markham,Bayshore Express Pharmacy,1-844-561-1254,https://www.centralwesthealthline.ca/displayService.aspx?id=150827,L4R 3W6,https://www.poidata.io/report/pharmacy/canada/ontario
266 Donlands Ave,Toronto,Blair Court Pharmacy,416-423-9113,https://www.centralwesthealthline.ca/displayService.aspx?id=150721,M4J 3R4,https://www.poidata.io/report/pharmacy/canada/ontario
424 Dawes Rd,Toronto,Dawes Drug Mart,416-757-2242,https://www.centralwesthealthline.ca/displayService.aspx?id=150819,M4B 2E9,https://www.poidata.io/report/pharmacy/canada/ontario
"8585 Hwy 27, RR 3",Woodbridge,Fortinos - Loblaw Pharmacy - Woodbridge,905-851-8063,https://www.centralwesthealthline.ca/displayService.aspx?id=191960,L4L 1A7,https://www.poidata.io/report/pharmacy/canada/ontario
"4218 Lawrence Ave E, Unit 4",Toronto,Pharmasave - Scarborough - 4218 Lawrence Ave E,416-284-4741,https://www.centralwesthealthline.ca/displayService.aspx?id=150276,M1E 4X9,https://www.poidata.io/report/pharmacy/canada/ontario
5576 Yonge St,Toronto,Shoppers Drug Mart - North York - 5576 Yonge St,nan,https://www.centralhealthline.ca/displayservice.aspx?id=151037,nan,https://www.rexall.ca/
"110 Copper Creek Dr, Ste 100",Markham,Shoppers Drug Mart - Woodbridge - 4000 Hwy 7,nan,https://www.centralhealthline.ca/displayservice.aspx?id=151767,nan,https://www.rexall.ca/
946 Lawrence Ave E,Toronto,Shoppers Drug Mart - North York - 946 Lawrence Ave E,nan,https://www.centralhealthline.ca/displayservice.aspx?id=151526,nan,https://www.rexall.ca/
10620 Yonge St,Richmond Hill,Shoppers Drug Mart - Richmond Hill - 10620 Yonge St,nan,https://www.centralhealthline.ca/displayservice.aspx?id=131615,nan,https://www.rexall.ca/
7060 Warden Ave,Markham,Shoppers Drug Mart - Markham - 7060 Warden Ave,nan,https://www.centralhealthline.ca/displayservice.aspx?id=130840,nan,https://www.rexall.ca/
770 Lawrence Ave W,Toronto,Shoppers Drug Mart - North York - 770 Lawrence Ave W,nan,https://www.centralhealthline.ca/displayservice.aspx?id=131612,nan,https://www.rexall.ca/
6579 Hwy 7,Markham,Shoppers Drug Mart - Markham - 6579 Hwy 7,nan,https://www.centralhealthline.ca/displayservice.aspx?id=131604,nan,https://www.rexall.ca/
14729 Yonge St,Aurora,Shoppers Drug Mart - Aurora - 14729 Yonge St,nan,https://www.centralhealthline.ca/displayservice.aspx?id=150199,nan,https://www.rexall.ca/
125 The Queensway,Toronto,Shoppers Drug Mart - Etobicoke - 125 The Queensway,nan,https://www.centralhealthline.ca/displayservice.aspx?id=120758,nan,https://www.rexall.ca/
672 Brant St.,Burlington,Brant Arts IDA Pharmacy & Home Health Care Centre,(905) 637-3833,https://brantarts.ca/,nan,https://www.loc8nearme.com/ontario/mississauga/pharmacies/
55 Dusk Drive,Brampton,Dusk Ida Pharmacy,905-451-9999,nan,L6Y 5Z6,https://beardandladyinn.com/blogs/news/what-is-an-apothecary
18 Kensington Road,Brampton,Kensington Pharmacy,905-792-3100,nan,L6T 4S5,https://beardandladyinn.com/blogs/news/what-is-an-apothecary
"8975 Mclaughlin Road South, Unit 2",Brampton,McQueen Pharmacy,905-451-9005,nan,L6Y 2C7,https://beardandladyinn.com/blogs/news/what-is-an-apothecary
